,NOC,Year,duration,event,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,last_HHI,last_athletes_count,last_unique_events,last_unique_sports,last_female_ratio,last_veteran_ratio,athlete_growth_rate,event_growth_rate,historical_events_per_athlete,athlete_per_event
1033,CAM,2020,16,0,9,45,35,9,5.0,3.888888888888889,0.16666666666666669,6,6,4,0.6666666666666666,0.16666666666666666,0.630982905982906,1.1321428571428571,1.2444444444444445,1.0
1034,CAM,2024,17,0,10,48,38,9,4.8,3.8,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.505318138651472,0.9507936507936507,1.2291666666666667,1.0
1035,PRK,1972,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1036,SOL,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1037,SOL,1988,1,0,1,3,3,2,3.0,3.0,0.3333333333333333,3,3,2,0.0,0.0,0.0,0.0,1.0,1.0
1038,SOL,1992,2,0,2,7,8,4,3.5,4.0,0.20000000000000004,4,5,4,0.0,0.0,0.33333333333333326,0.6666666666666667,1.1428571428571428,0.8
1039,SOL,1996,3,0,3,7,8,4,2.3333333333333335,2.6666666666666665,1.0,1,1,1,0.0,1.0,-0.20833333333333337,-0.06666666666666665,1.2857142857142858,1.0
1040,SOL,2000,4,0,4,11,12,4,2.75,3.0,0.25,4,4,2,0.25,0.0,0.861111111111111,0.9555555555555556,1.1818181818181819,1.0
1041,SOL,2004,5,0,5,12,12,4,2.4,2.4,0.5,2,2,1,0.5,0.5,0.5208333333333333,0.5916666666666667,1.1666666666666667,1.0
1042,SOL,2008,6,0,6,13,12,4,2.1666666666666665,2.0,0.5,2,2,1,0.5,0.5,0.41666666666666663,0.47333333333333333,1.1538461538461537,1.0
1043,SOL,2012,7,0,7,15,13,4,2.142857142857143,1.8571428571428572,0.3333333333333333,3,3,2,0.6666666666666666,0.3333333333333333,0.4305555555555555,0.4777777777777778,1.1333333333333333,1.0
1044,SOL,2016,8,0,8,18,14,5,2.25,1.75,0.25,4,4,3,0.5,0.25,0.4166666666666666,0.4571428571428572,1.1111111111111112,1.0
1045,SOL,2020,9,0,9,20,16,5,2.2222222222222223,1.7777777777777777,0.3333333333333333,3,3,2,0.6666666666666666,0.3333333333333333,0.33333333333333326,0.36875,1.1,1.0
1046,SOL,2024,10,0,10,22,19,6,2.2,1.9,0.3333333333333333,3,3,3,0.6666666666666666,0.3333333333333333,0.2962962962962962,0.3277777777777778,1.1363636363636365,1.0
1047,SEN,1964,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1048,SEN,1968,1,0,1,12,7,1,12.0,7.0,0.20408163265306123,12,7,1,0.0,0.0,0.0,0.0,1.1666666666666667,1.7142857142857142
1049,SEN,1972,2,0,2,28,11,2,14.0,5.5,0.2951388888888889,21,9,2,0.0,0.23809523809523808,0.75,0.2857142857142858,1.1785714285714286,2.3333333333333335
1050,SEN,1976,3,0,3,56,26,5,18.666666666666668,8.666666666666666,0.12250000000000001,38,23,5,0.0,0.2631578947368421,0.7797619047619048,0.9206349206349206,1.125,1.6521739130434783
1051,SEN,1980,4,0,4,68,37,5,17.0,9.25,0.04866850321395775,21,27,4,0.09090909090909091,0.42857142857142855,0.37071846282372595,0.6717276282493674,1.2794117647058822,0.7777777777777778
1052,SEN,1984,5,0,5,94,43,5,18.8,8.6,0.12426035502958581,32,22,4,0.10256410256410256,0.1875,0.4089912280701754,0.45749942489072926,1.2765957446808511,1.4545454545454546
1053,SEN,1988,6,1,6,113,48,7,18.833333333333332,8.0,0.07491082045184304,24,21,5,0.034482758620689655,0.20833333333333334,0.2771929824561403,0.35690863082167434,1.2920353982300885,1.1428571428571428
1054,CPV,1996,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1055,CPV,2000,1,0,1,3,3,1,3.0,3.0,0.3333333333333333,3,3,1,0.3333333333333333,0.0,0.0,0.0,1.0,1.0
1056,CPV,2004,2,0,2,3,3,1,1.5,1.5,0.5,2,2,1,0.5,1.0,-0.33333333333333337,-0.33333333333333337,1.0,1.0
1057,CPV,2008,3,0,3,5,5,3,1.6666666666666667,1.6666666666666667,0.3333333333333333,3,3,3,0.3333333333333333,0.3333333333333333,0.08333333333333331,0.08333333333333331,1.0,1.0
1058,CPV,2012,4,0,4,6,5,3,1.5,1.25,0.5,2,2,2,0.5,0.5,-0.05555555555555558,-0.05555555555555558,1.0,1.0
1059,CPV,2016,5,0,5,9,7,4,1.8,1.4,0.3333333333333333,3,3,2,0.6666666666666666,0.0,0.08333333333333331,0.08333333333333331,1.0,1.0
1060,CPV,2020,6,0,6,13,10,5,2.1666666666666665,1.6666666666666667,0.20000000000000004,5,5,4,0.6,0.2,0.2,0.2,1.0,1.0
1061,CPV,2024,7,1,7,18,16,6,2.5714285714285716,2.2857142857142856,0.16666666666666669,6,6,5,0.5,0.16666666666666666,0.19999999999999998,0.19999999999999998,1.0555555555555556,1.0
1062,CZE,1996,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1063,CRT,1906,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1064,GEQ,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1065,GEQ,1988,1,0,1,4,5,1,4.0,5.0,0.20000000000000004,4,5,1,0.0,0.0,0.0,0.0,1.25,0.8
1066,GEQ,1992,2,0,2,8,8,1,4.0,4.0,0.14285714285714285,6,7,1,0.2857142857142857,0.3333333333333333,0.5,0.3999999999999999,1.375,0.8571428571428571
1067,GEQ,1996,3,0,3,13,9,1,4.333333333333333,3.0,0.125,7,8,1,0.375,0.2857142857142857,0.33333333333333337,0.27142857142857135,1.3076923076923077,0.875
1068,GEQ,2000,4,0,4,16,10,1,4.0,2.5,0.3125,5,5,1,0.125,0.4,0.126984126984127,0.0559523809523809,1.5,1.0
1069,GEQ,2004,5,0,5,20,12,2,4.0,2.4,0.25,4,4,2,0.5,0.0,0.04523809523809527,-0.008035714285714313,1.4,1.0
1070,GEQ,2008,6,0,6,22,13,2,3.6666666666666665,2.1666666666666665,0.5,2,2,1,0.5,0.0,-0.06380952380952379,-0.10642857142857146,1.3636363636363635,1.0
1071,GEQ,2012,7,0,7,24,14,3,3.4285714285714284,2.0,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,0.03015873015873018,-0.005357142857142875,1.3333333333333333,1.0
1072,GEQ,2016,8,0,8,26,15,3,3.25,1.875,0.5,2,2,1,0.5,0.0,-0.021768707482993182,-0.052210884353741514,1.3076923076923077,1.0
1073,GEQ,2020,9,0,9,26,15,3,2.888888888888889,1.6666666666666667,1.0,1,1,1,0.0,1.0,-0.08154761904761904,-0.10818452380952383,1.3076923076923077,1.0
1074,GEQ,2024,10,0,10,29,18,3,2.9,1.8,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.14973544973544975,0.12605820105820106,1.2758620689655173,1.0
1075,BOL,1936,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1076,BOL,1964,7,0,1,2,2,2,2.0,2.0,0.5,2,2,2,0.0,0.0,0.0,0.0,1.0,1.0
1077,BOL,1968,8,0,2,3,3,3,1.5,1.5,1.0,1,1,1,0.0,0.0,-0.5,-0.5,1.0,1.0
1078,BOL,1972,9,0,3,6,5,5,2.0,1.6666666666666667,0.375,4,3,3,0.0,0.25,1.25,0.75,1.0,1.3333333333333333
1079,BOL,1976,10,0,4,13,12,6,3.25,3.0,0.13265306122448978,11,9,3,0.0,0.36363636363636365,1.4166666666666667,1.1666666666666667,1.3846153846153846,1.2222222222222223
1080,BOL,1984,12,0,5,15,14,7,3.0,2.8,0.20000000000000004,4,5,4,0.0,0.5,0.9034090909090909,0.7638888888888888,1.4,0.8
1081,BOL,1988,13,0,6,26,22,11,4.333333333333333,3.6666666666666665,0.10059171597633138,11,11,6,0.07692307692307693,0.0,1.0727272727272728,0.8511111111111112,1.3076923076923077,1.0
1082,BOL,1992,14,0,7,32,31,12,4.571428571428571,4.428571428571429,0.08333333333333334,7,12,6,0.3333333333333333,0.14285714285714285,0.8333333333333334,0.7244107744107744,1.40625,0.5833333333333334
1083,BOL,1996,15,0,8,42,40,12,5.25,5.0,0.07482993197278909,13,18,6,0.42857142857142855,0.23076923076923078,0.8367346938775511,0.6923520923520924,1.5,0.7222222222222222
1084,BOL,2000,16,0,9,49,43,13,5.444444444444445,4.777777777777778,0.1111111111111111,8,9,5,0.2222222222222222,0.125,0.6840659340659341,0.5433080808080808,1.469387755102041,0.8888888888888888
1085,BOL,2004,17,0,10,52,46,14,5.2,4.6,0.20000000000000004,5,5,3,0.4,0.4,0.5663919413919414,0.4335578002244669,1.4615384615384615,1.0
1086,BOL,2008,18,0,11,56,54,15,5.090909090909091,4.909090909090909,0.09090909090909091,7,11,5,0.6363636363636364,0.42857142857142855,0.5497527472527473,0.5102020202020202,1.5178571428571428,0.6363636363636364
1087,BOL,2012,19,0,12,61,56,15,5.083333333333333,4.666666666666667,0.14285714285714285,7,7,5,0.42857142857142855,0.2857142857142857,0.4997752247752248,0.4307621671258035,1.4754098360655739,1.0
1088,BOL,2016,20,0,13,66,56,15,5.076923076923077,4.3076923076923075,0.20000000000000004,5,5,3,0.4,0.0,0.43431776556776563,0.3710557960557961,1.4393939393939394,1.0
1089,BOL,2020,21,0,14,76,59,15,5.428571428571429,4.214285714285714,0.125,12,10,5,0.5,0.16666666666666666,0.5086010143702452,0.41943611943611947,1.4078947368421053,1.2
1090,BOL,2024,22,0,15,81,64,15,5.4,4.266666666666667,0.20000000000000004,5,5,3,0.4,0.0,0.4306057038199896,0.35376211090496806,1.382716049382716,1.0
1091,SAA,1952,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1092,ANT,1976,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1093,ANT,1984,2,0,1,10,11,2,10.0,11.0,0.14186851211072662,10,11,2,0.0,0.0,0.0,0.0,1.7,0.9090909090909091
1094,ANT,1988,3,0,2,24,21,3,12.0,10.5,0.08916323731138545,14,17,3,0.2962962962962963,0.0,0.3999999999999999,0.5454545454545454,1.8333333333333333,0.8235294117647058
1095,ANT,1992,4,0,3,33,25,4,11.0,8.333333333333334,0.07840000000000003,15,19,4,0.16,0.4,0.23571428571428565,0.3315508021390374,1.7878787878787878,0.7894736842105263
1096,ANT,1996,5,0,4,44,29,4,11.0,7.25,0.08024691358024691,13,15,3,0.2777777777777778,0.15384615384615385,0.11269841269841267,0.1508584294962004,1.6818181818181819,0.8666666666666667
1097,ANT,2000,6,0,5,55,34,5,11.0,6.8,0.15789473684210525,13,9,4,0.5789473684210527,0.15384615384615385,0.0845238095238095,0.01314382212215029,1.6363636363636365,1.4444444444444444
1098,ANT,2004,7,0,6,55,34,5,9.166666666666666,5.666666666666667,0.25,3,4,2,0.5,1.0,-0.08622710622710623,-0.10059605341339088,1.6545454545454545,0.75
1099,ANT,2008,8,0,7,59,36,6,8.428571428571429,5.142857142857143,0.20000000000000004,5,5,2,0.4,0.2,0.03925518925518926,-0.0421633778444924,1.6101694915254237,1.0
1100,ANT,2012,9,0,8,61,37,6,7.625,4.625,0.20000000000000004,5,5,2,0.2,0.6,0.03364730507587651,-0.03614003815242206,1.6065573770491803,1.0
1101,ANT,2016,10,0,9,63,37,6,7.0,4.111111111111111,0.25,4,4,2,0.5,0.5,0.004441391941391953,-0.0566225333833693,1.5873015873015872,1.0
1102,ANT,2020,11,0,10,70,39,6,7.0,3.9,0.2839506172839506,8,5,2,0.2222222222222222,0.125,0.11505901505901507,-0.022553363007439375,1.542857142857143,1.6
1103,ANT,2024,12,0,11,74,45,6,6.7272727272727275,4.090909090909091,0.16666666666666669,6,6,4,0.5,0.3333333333333333,0.07855311355311356,-0.0002980267066954423,1.5405405405405406,1.0
1104,AND,1976,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1105,AND,1980,1,0,1,3,2,2,3.0,2.0,0.5555555555555556,3,2,2,0.0,0.0,0.0,0.0,1.0,1.5
1106,AND,1984,2,0,2,4,2,2,2.0,1.0,1.0,2,1,1,0.0,0.5,-0.33333333333333337,-0.5,1.0,2.0
1107,AND,1988,3,0,3,4,2,2,1.3333333333333333,0.6666666666666666,1.0,2,1,1,0.0,1.0,-0.16666666666666669,-0.25,1.0,2.0
1108,AND,1992,4,0,4,7,5,4,1.75,1.25,0.375,3,3,2,0.0,0.0,0.055555555555555546,0.5,1.1428571428571428,1.0
1109,AND,1996,5,0,5,13,8,6,2.6,1.6,0.25,8,5,5,0.125,0.25,0.45833333333333326,0.5416666666666667,1.0769230769230769,1.6
1110,AND,2000,6,0,6,18,14,7,3.0,2.3333333333333335,0.15625,8,7,5,0.25,0.375,0.3666666666666666,0.5133333333333334,1.1111111111111112,1.1428571428571428
1111,AND,2004,7,0,7,20,16,7,2.857142857142857,2.2857142857142856,0.20000000000000004,5,5,3,0.4,0.6,0.2430555555555555,0.3801587301587302,1.15,1.0
1112,AND,2008,8,0,8,24,19,7,3.0,2.375,0.16666666666666669,6,6,4,0.3333333333333333,0.3333333333333333,0.2369047619047619,0.354421768707483,1.125,1.0
1113,AND,2012,9,0,9,27,22,8,3.0,2.4444444444444446,0.20000000000000004,5,5,4,0.4,0.4,0.18645833333333334,0.2892857142857143,1.1481481481481481,1.0
1114,AND,2016,10,0,10,29,23,8,2.9,2.3,0.16666666666666669,6,6,4,0.3333333333333333,0.6666666666666666,0.18796296296296297,0.27936507936507937,1.1724137931034482,1.0
1115,AND,2020,11,0,11,33,26,8,3.0,2.3636363636363638,0.25,4,4,4,0.5,0.0,0.13583333333333333,0.21809523809523806,1.1515151515151516,1.0
1116,AND,2024,12,0,12,35,29,9,2.9166666666666665,2.4166666666666665,0.3333333333333333,2,3,2,0.6666666666666666,0.0,0.07803030303030303,0.17554112554112553,1.1714285714285715,0.6666666666666666
1117,ZIM,1928,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1118,ZIM,1960,8,0,1,2,2,1,2.0,2.0,0.5,2,2,1,0.0,0.0,0.0,0.0,1.0,1.0
1119,ZIM,1964,9,0,2,6,8,2,3.0,4.0,0.24000000000000007,4,6,1,1.0,0.0,1.0,2.0,2.0,0.6666666666666666
1120,ZIM,1980,13,1,3,35,20,7,11.666666666666666,6.666666666666667,0.23048668503213948,29,15,7,0.18181818181818182,0.0,3.625,1.75,1.2857142857142858,1.9333333333333333
1121,GRN,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1122,GRN,1988,1,0,1,6,6,2,6.0,6.0,0.16666666666666669,6,6,2,0.16666666666666666,0.0,0.0,0.0,1.0,1.0
1123,GRN,1992,2,0,2,11,11,2,5.5,5.5,0.14285714285714285,6,7,2,0.42857142857142855,0.16666666666666666,0.0,0.16666666666666674,1.1818181818181819,0.8571428571428571
1124,GRN,1996,3,0,3,15,15,2,5.0,5.0,0.20000000000000004,4,5,1,0.2,0.0,-0.16666666666666669,-0.05952380952380948,1.2,0.8
1125,GRN,2000,4,0,4,20,16,2,5.0,4.0,0.6800000000000002,5,2,1,0.0,0.0,-0.02777777777777779,-0.23968253968253964,1.15,2.5
1126,GRN,2004,5,0,5,23,17,3,4.6,3.4,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.12083333333333335,-0.054761904761904734,1.1304347826086956,1.0
1127,GRN,2008,6,0,6,26,19,3,4.333333333333333,3.1666666666666665,0.20000000000000004,5,5,2,0.4,0.4,0.03666666666666667,0.08952380952380956,1.1538461538461537,1.0
1128,GRN,2012,7,1,7,33,21,3,4.714285714285714,3.0,0.13580246913580246,9,8,2,0.5555555555555556,0.2222222222222222,0.1638888888888889,0.17460317460317465,1.121212121212121,1.125
1129,HKG,1952,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1130,HKG,1956,1,0,1,4,6,1,4.0,6.0,0.18518518518518517,4,6,1,0.3333333333333333,0.0,0.0,0.0,2.25,0.6666666666666666
1131,HKG,1960,2,0,2,5,7,1,2.5,3.5,0.375,2,3,1,0.0,0.5,-0.5,-0.5,2.4,0.6666666666666666
1132,HKG,1964,3,0,3,8,9,2,2.6666666666666665,3.0,0.375,4,3,2,0.0,0.25,0.25,-0.25,1.875,1.3333333333333333
1133,HKG,1968,4,0,4,44,27,7,11.0,6.75,0.1408,39,24,7,0.02,0.07692307692307693,3.0833333333333335,2.1666666666666665,1.4090909090909092,1.625
1134,HKG,1972,5,0,5,50,34,7,10.0,6.8,0.09760000000000002,11,12,3,0.0,0.45454545454545453,2.1330128205128207,1.5,1.64,0.9166666666666666
1135,HKG,1976,6,0,6,58,39,9,9.666666666666666,6.5,0.08641975308641975,10,13,5,0.0,0.2,1.6882284382284383,1.2166666666666666,1.6724137931034482,0.7692307692307693
1136,HKG,1984,8,0,7,77,52,10,11.0,7.428571428571429,0.05199999999999999,25,27,6,0.08,0.24,1.656857031857032,1.1933760683760684,1.844155844155844,0.9259259259259259
1137,HKG,1988,9,0,8,119,75,12,14.875,9.375,0.028669573259347342,47,47,10,0.3103448275862069,0.10638297872340426,1.5458774558774557,1.1287138787138786,1.8907563025210083,1.0
1138,HKG,1992,10,0,9,157,91,13,17.444444444444443,10.11111111111111,0.02717063156623597,48,49,11,0.26373626373626374,0.20833333333333334,1.3553023483608588,0.9929437928108141,1.9235668789808917,0.9795918367346939
1139,HKG,1996,11,1,10,184,100,15,18.4,10.0,0.03259871441689623,37,39,11,0.22727272727272727,0.2702702702702703,1.1792502355800227,0.8599409677592724,1.923913043478261,0.9487179487179487
1140,LCA,1996,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1141,LCA,2000,1,0,1,6,5,2,6.0,5.0,0.3125,6,5,2,0.125,0.0,0.0,0.0,1.3333333333333333,1.2
1142,LCA,2004,2,0,2,10,9,3,5.0,4.5,0.20000000000000004,5,5,2,0.4,0.2,-0.16666666666666663,0.0,1.2,1.0
1143,LCA,2008,3,0,3,12,11,3,4.0,3.6666666666666665,0.5,2,2,2,0.5,0.0,-0.3833333333333333,-0.3,1.1666666666666667,1.0
1144,LCA,2012,4,0,4,15,14,3,3.75,3.5,0.25,4,4,2,0.75,0.25,0.07777777777777779,0.13333333333333333,1.1333333333333333,1.0
1145,LCA,2016,5,0,5,17,16,3,3.4,3.2,0.25,4,4,3,0.75,0.5,0.05833333333333335,0.1,1.1176470588235294,1.0
1146,LCA,2020,6,0,6,21,16,3,3.5,2.6666666666666665,0.28,5,4,3,0.6,0.2,0.09666666666666668,0.08,1.0952380952380953,1.25
1147,LCA,2024,7,1,7,25,21,3,3.5714285714285716,3.0,0.20000000000000004,5,5,3,0.6,0.2,0.08055555555555556,0.10833333333333334,1.12,1.0
1148,FSM,2000,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1149,FSM,2004,1,0,1,5,5,3,5.0,5.0,0.20000000000000004,5,5,3,0.4,0.0,0.0,0.0,1.0,1.0
1150,FSM,2008,2,0,2,8,9,3,4.0,4.5,0.20000000000000004,5,5,3,0.4,0.4,0.0,0.0,1.25,1.0
1151,FSM,2012,3,0,3,12,9,3,4.0,3.0,0.20000000000000004,5,5,3,0.4,0.2,0.0,0.0,1.1666666666666667,1.0
1152,FSM,2016,4,0,4,14,10,4,3.5,2.5,0.16666666666666669,6,6,4,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.06666666666666665,1.1428571428571428,1.0
1153,FSM,2020,5,0,5,18,11,5,3.6,2.2,0.20000000000000004,5,5,3,0.6,0.2,0.008333333333333331,0.008333333333333331,1.1111111111111112,1.0
1154,FSM,2024,6,0,6,21,14,5,3.5,2.3333333333333335,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.07333333333333333,-0.07333333333333333,1.0952380952380953,1.0
1155,MYA,1948,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1156,MYA,1952,1,0,1,4,5,3,4.0,5.0,0.20000000000000004,4,5,3,0.0,0.0,0.0,0.0,1.25,0.8
1157,MYA,1956,2,0,2,9,9,3,4.5,4.5,0.20000000000000004,5,5,2,0.0,0.0,0.25,0.0,1.1111111111111112,1.0
1158,MYA,1960,3,0,3,19,13,4,6.333333333333333,4.333333333333333,0.09722222222222224,11,11,4,0.0,0.09090909090909091,0.7250000000000001,0.6000000000000001,1.1578947368421053,1.0
1159,MYA,1964,4,0,4,22,14,5,5.5,3.5,0.12000000000000002,10,9,5,0.0,0.7,0.4530303030303031,0.3393939393939395,1.1363636363636365,1.1111111111111112
1160,MYA,1968,5,0,5,31,18,6,6.2,3.6,0.09722222222222224,11,11,5,0.0,0.18181818181818182,0.36477272727272736,0.3101010101010102,1.1290322580645162,1.0
1161,MYA,1972,6,0,6,33,20,6,5.5,3.3333333333333335,0.375,4,3,2,0.0,0.5,0.1645454545454546,0.1026262626262627,1.1515151515151516,1.3333333333333333
1162,MYA,1980,8,0,7,49,24,7,7.0,3.4285714285714284,0.48476454293628796,17,7,4,0.0,0.058823529411764705,0.6787878787878788,0.3077441077441078,1.1428571428571428,2.4285714285714284
1163,MYA,1984,9,0,8,51,25,7,6.375,3.125,0.5,2,2,2,0.0,0.0,0.4557677616501147,0.16173984745413325,1.1372549019607843,1.0
1164,MYA,1988,10,0,9,52,25,7,5.777777777777778,2.7777777777777777,1.0,1,1,1,0.0,0.0,0.33629679144385033,0.0790223665223666,1.1346153846153846,1.0
1165,MYA,1992,11,0,10,54,28,7,5.4,2.8,0.3333333333333333,2,3,1,1.0,0.0,0.41004159239453364,0.2924643257976592,1.1481481481481481,0.6666666666666666
1166,MYA,1996,12,0,11,57,30,8,5.181818181818182,2.727272727272727,0.20000000000000004,4,5,2,0.8,0.25,0.4690374331550803,0.32988455988456,1.1403508771929824,0.8
1167,MYA,2000,13,0,12,59,32,8,4.916666666666667,2.6666666666666665,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,0.40367039377734576,0.2635314180768727,1.1355932203389831,1.0
1168,MYA,2004,14,0,13,65,39,9,5.0,3.0,0.14285714285714285,6,7,4,0.8571428571428571,0.0,0.45336452762923357,0.35268157768157776,1.1384615384615384,0.8571428571428571
1169,MYA,2008,15,0,14,67,39,9,4.785714285714286,2.7857142857142856,0.5,2,2,2,1.0,0.0,0.3672082819141643,0.2706071706071707,1.1343283582089552,1.0
1170,MYA,2012,16,0,15,73,45,11,4.866666666666666,3.0,0.14285714285714285,6,7,5,0.2857142857142857,0.0,0.48383626177743827,0.42984951556380135,1.1369863013698631,0.8571428571428571
1171,MYA,2016,17,0,16,77,47,11,4.8125,2.9375,0.16666666666666669,6,6,5,0.5,0.3333333333333333,0.4515805109922757,0.3916690716690717,1.12987012987013,1.0
1172,MYA,2020,18,0,17,84,51,11,4.9411764705882355,3.0,0.125,7,8,5,0.375,0.0,0.43377339572192514,0.38802308802308805,1.130952380952381,0.875
1173,MYA,2024,19,0,18,86,53,12,4.777777777777778,2.9444444444444446,0.5,2,2,2,0.5,0.0,0.36624050689794635,0.3210805534334946,1.127906976744186,1.0
1174,MAW,1972,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1175,MAW,1984,3,0,1,16,17,3,16.0,17.0,0.06172839506172839,16,17,3,0.2222222222222222,0.0,0.0,0.0,1.125,0.9411764705882353
1176,MAW,1988,4,0,2,30,24,3,15.0,12.0,0.09262759924385633,15,16,3,0.0,0.06666666666666667,-0.0625,-0.05882352941176472,1.3333333333333333,0.9375
1177,MAW,1992,5,0,3,39,26,3,13.0,8.666666666666666,0.08677685950413222,16,16,3,0.0,0.4375,0.002083333333333326,-0.02941176470588236,1.3076923076923077,1.0
1178,MAW,1996,6,0,4,42,26,3,10.5,6.5,0.25,4,4,1,0.25,0.25,-0.24861111111111112,-0.2696078431372549,1.3095238095238095,1.0
1179,MAW,2000,7,0,5,43,26,3,8.6,5.2,0.5,2,2,1,0.0,0.5,-0.31145833333333334,-0.3272058823529412,1.302325581395349,1.0
1180,MAW,2004,8,0,6,44,27,3,7.333333333333333,4.5,0.5,2,2,1,0.5,0.5,-0.24916666666666668,-0.26176470588235295,1.3181818181818181,1.0
1181,MAW,2008,9,0,7,47,29,4,6.714285714285714,4.142857142857143,0.25,4,4,2,0.5,0.25,-0.04097222222222222,-0.05147058823529412,1.297872340425532,1.0
1182,MAW,2012,10,0,8,51,29,4,6.375,3.625,0.25,4,4,2,0.5,0.0,-0.03511904761904762,-0.04411764705882353,1.2745098039215685,1.0
1183,MAW,2016,11,0,9,54,30,4,6.0,3.3333333333333335,0.3333333333333333,3,3,2,0.6666666666666666,0.0,-0.06197916666666667,-0.06985294117647059,1.2592592592592593,1.0
1184,MAW,2020,12,0,10,59,32,5,5.9,3.2,0.20000000000000004,5,5,3,0.4,0.0,0.018981481481481488,0.011982570806100224,1.2372881355932204,1.0
1185,MAW,2024,13,0,11,63,37,6,5.7272727272727275,3.3636363636363638,0.20000000000000004,5,5,4,0.6,0.2,0.01708333333333334,0.010784313725490203,1.2380952380952381,1.0
1186,ZAM,1964,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1187,ZAM,1968,1,0,1,12,13,5,12.0,13.0,0.09333333333333335,12,13,5,0.06666666666666667,0.0,0.0,0.0,1.25,0.9230769230769231
1188,ZAM,1972,2,0,2,19,16,5,9.5,8.0,0.26530612244897955,7,5,2,0.0,0.0,-0.41666666666666663,-0.6153846153846154,1.1578947368421053,1.4
1189,ZAM,1980,4,0,3,29,25,5,9.666666666666666,8.333333333333334,0.08333333333333334,11,12,2,0.3333333333333333,0.09090909090909091,0.07738095238095238,0.39230769230769225,1.1724137931034482,0.9166666666666666
1190,ZAM,1984,5,1,4,65,39,7,16.25,9.75,0.13142239048134127,37,25,4,0.0,0.02702702702702703,0.8394660894660895,0.6226495726495727,1.1846153846153846,1.48
1191,RHO,1960,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1192,TPE,1956,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1193,TPE,1960,1,1,1,20,13,5,20.0,13.0,0.25141776937618143,20,13,5,0.0,0.0,0.0,0.0,1.15,1.5384615384615385
1194,STP,1996,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1195,STP,2000,1,0,1,2,2,1,2.0,2.0,0.5,2,2,1,0.5,0.0,0.0,0.0,1.0,1.0
1196,STP,2004,2,0,2,4,4,1,2.0,2.0,0.5,2,2,1,0.5,0.0,0.0,0.0,1.0,1.0
1197,STP,2008,3,0,3,6,5,1,2.0,1.6666666666666667,0.5,2,2,1,0.5,0.0,0.0,0.0,1.0,1.0
1198,STP,2012,4,0,4,9,9,2,2.25,2.25,0.25,3,4,2,0.25,0.0,0.16666666666666666,0.3333333333333333,1.1111111111111112,0.75
1199,STP,2016,5,0,5,11,9,2,2.2,1.8,0.5,2,2,1,0.5,0.0,0.04166666666666666,0.125,1.0909090909090908,1.0
